	"ALL_1"	"ALL_2"	"ALL_3"	"ALL_4"	"ALL_5"	"ALL_6"	"ALL_7"	"ALL_8"	"ALL_9"	"ALL_10"	"ALL_11"	"ALL_12"	"ALL_13"	"ALL_14"	"ALL_15"	"ALL_16"	"ALL_17"	"ALL_18"	"ALL_19"	"ALL_20"	"ALL_21"	"ALL_22"	"ALL_23"	"ALL_24"	"MLL__1"	"MLL__2"	"MLL__3"	"MLL__4"	"MLL__5"	"MLL__6"	"MLL__7"	"MLL__8"	"MLL_9"	"MLL_10"	"MLL_11"	"MLL_12"	"MLL_13"	"MLL_14"	"MLL_15"	"MLL_16"	"MLL_17"	"MLL_18"	"MLL_19"	"MLL_20"	"AML_1"	"AML_2"	"AML_3"	"AML_4"	"AML_5"	"AML_6"	"AML_7"	"AML_8"	"AML_9"	"AML_10"	"AML_11"	"AML_12"	"AML_13"	"AML_14"	"AML_15"	"AML_16"	"AML_17"	"AML_18"	"AML_19"	"AML_20"	"AML_21"	"AML_22"	"AML_23"	"AML_24"	"AML_25"	"AML_26"	"AML_27"	"AML_28"
"1508_at"	145.9	127	134	10	10	10	62	10	357	55	50	10	10	14	10	10	10	42	10	141	10	129	10	13	314	328	19	10	85	10	10	99	10	293	10	10	10	68	10	10	10	487	200	27	114	48	162	10	10	157	10	10	10	10	10	10	533	10	10	678	10	10	10	10	10	10	298	10	10	10	10	352
"1518_at"	10	103	120	10	10	10	10	10	10	10	10	10	10	114	83	338	10	10	10	10	10	388	10	10	10	170	10	739	10	10	772	10	10	303	10	10	10	10	10	10	10	10	10	464	10	10	10	10	10	10	10	784	10	10	10	10	10	10	10	10	3326	10	10	10	10	10	10	10	10	10	221	10
"1497_at"	10	10	10	10	10	10	10	10	10	139	10	10	10	10	10	10	10	223	77	10	10	10	10	10	10	759	10	10	10	10	10	10	10	1060	10	10	10	10	10	10	1824	10	152	539	10	588	10	10	10	10	321	1206	10	138	10	10	10	10	10	10	10	418	10	10	1119	10	307	10	2291	10	483	10
"1479_g_at"	10	11	270	10	17	10	51	301	50	288	10	122	467	65	10	10	10	60	39	10	39	758	75	10	67	10	10	10	46	10	10	113	65	251	73	10	10	577	10	19	10	10	521	59	377	10	543	10	1058	10	10	10	10	144	55	10	10	62	10	10	10	10	90	10	10	372	182	10	10	10	10	10
"1486_at"	1049.2	1526	10	10	10	10	10	10	10	10	10	10	10	10	17	10	2776	10	10	10	10	326	10	10	770	905	842	138	10	10	10	10	10	10	10	10	10	10	3060	1004	5192	10	10	250	10	10	10	10	10	10	10	10	10	10	10	909	1030	10	10	2448	91	10	2863	2884	2944	2872	874	1189	10	10	10	10
"1491_at"	41.2	10	10	22	89	10	10	33	10	10	176	77	172	10	10	10	10	72	50	10	393	34	72	10	14	10	10	77	411	191	530	256	44	806	32	10	147	509	26	100	713	71	10	77	804	1134	41	10	322	1598	195	197	2700	364	31	2078	1626	1461	109	455	2734	847	3527	8666	135	2470	1345	1443	1597	232	312	2013
"1495_at"	63.3	86	10	10	10	10	15	78	10	10	10	12	10	935	10	10	10	10	147	105	113	171	10	10	10	15	37	10	10	10	10	10	10	10	10	10	185	10	10	77	10	10	10	10	147	414	80	10	10	10	10	61	703	96	10	174	10	10	10	10	10	10	127	10	10	909	1489	470	10	10	33	10
"1467_at"	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	55	10	57	10	10	10	10	46	10	10	10	10	10	167	200	1289	57	10	10	10	10	10	28	10	243	79	10	10	10	10	67	817	10	40	59	10	10	10	10	122	10	10	433	452	45	10	256	21	25	10	345	21	10	10
"1454_at"	666.9	10	575	10	748	10	416	10	10	10	10	10	727	157	10	10	62	10	10	146	343	431	478	21	612	428	1061	2249	10	10	589	683	10	65	184	319	314	10	2150	1600	1698	1381	929	10	10	193	10	10	10	3306	10	10	10	130	10	431	3863	768	10	10	2648	1753	2241	895	10	1995	563	10	10	10	10	10
"1410_at"	10	154	10	10	346	10	122	10	296	10	302	10	10	10	10	10	10	10	542	10	137	10	10	10	10	24	10	10	10	30	10	10	10	355	10	10	10	10	10	10	607	583	137	70	10	10	356	10	10	10	38	48	10	10	234	10	22	10	10	10	459	405	10	10	10	327	10	10	10	10	26	10
"1404_r_at"	10	47	10	10	10	11	10	111	10	10	10	10	10	10	10	10	10	131	10	10	10	230	10	10	26	25	73	10	10	10	10	10	147	169	44	100	10	10	56	39	78	10	1173	10	43	759	847	10	77	10	10	154	10	10	10	10	10	399	10	52	10	10	263	10	23	195	10	10	10	10	14	10
"1369_s_at"	10	10	1069	2160	10	10	10	10	10	10	10	1917	10	10	10	10	10	10	10	10	4887	580	10	4181	10	4085	10	10	14940	10	10	4604	1524	2042	5609	10	10	3349	741	10	10	10	10	10	16000	16000	10	12658	7377	16000	10	10	16000	10	10	11481	16000	7616	445	4501	16000	3481	16000	16000	10	16000	12233	16000	12296	12398	10	16000
"1374_g_at"	611.5	372	10	10	3653	10	4703	1117	10	10	1751	10	620	3428	10	10	3763	823	157	1610	276	10	3499	10	10	10	1254	2000	10	10	10	10	10	10	10	10	1195	10	10	368	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
"1385_at"	10	12	10	10	30	10	10	282	55	10	298	46	10	10	10	10	64	28	153	10	19	144	10	10	11	10	46	10	99	10	10	152	58	10	35	140	46	10	10	10	100	10	317	39	142	1859	193	67	49	10	10	67	10	10	10	421	19	10	205	44	10	10	10	95	1993	142	10	50	2881	560	173	10
"1321_s_at"	10	28	105	10	38	98	10	10	10	10	10	153	10	70	10	10	194	10	10	10	10	10	10	86	150	41	10	10	10	10	10	95	10	10	70	10	226	183	306	76	268	10	10	35	10	338	163	152	10	794	32	113	184	57	69	222	596	2078	10	87	2212	294	1450	421	10	1051	731	10	48	10	165	517
"1324_at"	186.7	345	10	163	419	10	58	367	154	467	89	141	346	10	10	332	10	128	457	10	10	769	276	10	53	238	213	83	10	51	142	144	176	10	10	10	196	476	70	146	67	62	10	12	10	10	193	10	10	25	15	154	10	10	10	118	10	130	10	184	10	10	10	10	10	10	10	73	10	10	103	10
"1325_at"	3962.3	14207	2608	3163	3042	16000	11529	9779	3268	6646	15351	1514	3131	11521	1516	1734	95	2154	4297	2666	843	2389	2920	4017	126	28	354	160	10	383	10	187	44	115	24	192	52	99	200	101	20	53	125	44	352	53	110	202	317	547	46	10	487	907	369	204	558	215	988	438	317	1489	1082	312	217	491	552	262	136	136	77	10
"1333_f_at"	852.6	188	100	10	3673	138	2127	35	10	10	10	10	10	1359	1904	10	1683	10	10	2694	281	313	807	181	1020	10	2008	549	10	516	1173	10	10	10	10	606	580	10	1067	10	10	1214	10	134	10	10	10	10	297	580	91	10	10	10	10	10	446	10	10	10	10	1595	709	10	10	10	10	10	10	10	10	575
"1334_s_at"	10	10	10	10	10	146	10	10	10	10	10	478	449	10	10	10	10	10	10	10	362	10	10	10	428	10	10	10	756	10	10	10	10	331	560	61	10	10	10	10	10	252	10	10	10	10	10	10	10	10	10	116	10	10	10	563	10	10	10	10	10	10	10	619	985	276	10	10	10	332	10	10
"1337_s_at"	10	10	10	10	10	10	10	97	10	10	29	10	10	10	10	10	10	51	10	10	38	10	10	10	121	10	10	10	10	10	10	10	10	10	91	10	10	10	752	10	202	10	10	58	177	124	72	10	53	405	223	10	114	10	10	164	1444	784	82	397	2175	1492	1511	196	99	612	654	149	717	10	10	10
"1341_at"	83.4	10	46	10	705	85	442	72	10	10	10	10	619	10	439	10	469	10	10	2043	10	10	993	10	240	290	1985	1371	10	10	295	10	10	10	10	10	427	10	1164	163	1892	15	1244	10	283	987	172	317	11	1100	1384	10	219	180	10	1800	1457	2832	1641	2985	4682	3256	11941	5866	1891	3338	7125	740	6133	10	2440	1142
"1299_at"	2113.3	606	26	10	394	151	291	29	61	31	21	10	258	10	10	10	10	46	10	223	13	10	930	240	112	52	49	38	10	71	10	10	10	10	10	10	10	14	10	36	30	10	10	10	60	124	10	28	10	18	29	10	10	73	14	10	10	26	23	44	10	10	36	10	10	10	10	60	43	87	44	10
"1303_at"	122.7	125	10	65	998	291	469	10	283	22	10	10	601	10	124	15	10	10	176	96	10	10	231	60	272	233	10	181	27	71	10	219	10	321	70	10	160	70	271	65	237	503	256	94	10	124	10	10	10	1140	10	64	10	10	10	10	636	76	10	10	10	462	290	83	10	59	664	10	10	10	10	10
"1306_at"	10	2299	10	10	1809	750	669	754	10	569	10	10	342	10	10	10	2883	10	10	2243	974	539	611	39	2420	93	3135	10	10	1654	738	1461	10	10	620	1108	2765	10	10	10	6320	10	196	10	2061	667	166	2042	10	400	3508	10	3044	10	3123	1246	10	10	10	382	10	312	10	126	1553	1816	1642	2218	2914	10	1821	10
"1277_at"	339.8	10	434	10	186	10	236	10	96	10	57	10	10	486	86	780	10	10	10	514	10	1828	968	10	314	10	377	10	10	10	10	24	10	10	10	190	10	161	539	1229	185	400	547	10	10	10	248	127	10	153	10	10	10	842	647	194	319	402	241	10	481	223	403	203	10	95	586	711	655	10	10	563
"1282_s_at"	10	10	10	10	10	10	10	1271	10	1070	10	568	971	10	10	10	10	22	10	10	921	10	10	10	50	10	18	10	10	10	10	10	712	10	10	10	10	448	10	25	10	10	10	10	10	10	14	10	10	10	10	10	10	10	18	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
"1285_at"	123.6	297	10	42	110	298	119	310	266	366	10	64	149	109	36	195	71	221	365	215	38	159	283	148	285	62	159	121	10	87	10	36	10	10	10	108	151	10	80	10	10	10	92	147	10	10	25	10	10	10	10	15	10	10	10	10	10	10	10	10	10	10	217	10	10	30	10	30	10	96	72	10
"1292_at"	10	307	139	1757	386	38	81	938	10	44	366	869	743	243	10	2034	1721	613	307	10	2318	1436	145	921	423	1848	605	621	103	10	22	70	385	560	402	353	99	344	618	457	10	10	1673	1213	621	10	3533	10	2271	7050	183	10	10	179	10	361	15466	10	10	10	395	25	10	51	10	571	10	10	3094	1566	10	10
"1261_i_at"	80.7	30	10	10	70	217	74	129	10	200	68	20	10	10	10	10	10	10	231	866	414	10	135	10	10	10	10	10	10	10	10	10	10	331	194	97	10	279	168	10	125	10	142	194	10	47	312	10	10	10	10	223	10	173	10	10	139	10	10	10	10	89	10	10	10	294	10	389	71	100	726	266
"1267_at"	367.7	505	490	1122	653	586	1179	1243	284	708	1371	1355	1570	618	408	327	10	10	2186	288	784	725	333	60	10	10	25	166	10	10	10	10	10	24	10	10	10	88	10	10	133	46	578	45	297	149	1196	10	1062	1050	10	10	10	538	10	10	1002	10	375	10	1379	673	1106	10	10	365	91	194	10	153	10	21
"1251_g_at"	116	10	10	10	10	10	67	1757	10	10	26	84	529	10	10	10	10	10	143	10	10	87	10	10	10	145	10	10	10	10	10	10	228	10	10	10	10	10	10	10	10	10	10	421	10	109	10	10	10	10	24	10	10	10	10	10	10	10	940	1322	10	10	173	10	10	685	300	1651	152	10	10	10
"1239_s_at"	10	33	10	10	134	10	10	17	10	10	10	10	53	10	10	10	10	10	10	10	10	10	10	10	12	10	273	10	10	32	51	10	10	10	10	10	10	10	10	10	544	59	90	10	534	11	145	138	10	28	366	38	510	10	359	45	877	487	10	429	10	128	647	10	10	678	565	237	130	29	156	10
"1246_at"	329.9	10	10	349	10	10	10	10	10	479	10	10	10	10	10	10	766	10	452	10	266	10	10	207	10	310	10	10	239	403	10	10	10	10	339	10	10	10	10	10	10	10	10	10	10	10	10	10	10	70	10	10	10	127	10	10	10	795	1260	10	226	10	10	10	851	1083	501	984	971	1304	130	10
"1227_g_at"	10	10	192	10	10	10	261	10	10	10	10	10	10	10	10	10	10	10	10	10	44	71	10	10	477	155	10	10	10	10	10	10	10	10	10	10	10	10	10	10	2461	10	10	10	10	10	10	10	10	84	10	10	10	10	10	569	10	10	10	10	10	623	10	10	10	10	36	10	10	10	10	10
"1230_g_at"	156.5	10	77	120	10	10	234	66	81	10	58	99	10	15	10	10	158	177	10	457	96	10	10	221	10	47	10	425	10	217	10	412	135	2743	129	10	10	334	216	10	7279	349	580	446	34	2175	708	10	147	1022	712	4173	10	10	10	385	104	10	224	10	406	90	149	1544	499	285	10	22	3042	10	812	475
"1212_at"	10	94	30	10	10	109	153	10	85	395	153	273	10	10	136	127	687	323	665	10	30	10	13	258	217	79	108	10	154	153	10	10	10	10	305	48	10	10	10	80	108	235	10	10	10	10	10	10	10	139	43	276	11	10	10	10	10	10	10	10	10	10	10	10	251	10	10	10	229	10	10	52
"1218_at"	90.7	10	10	10	183	10	18	10	10	10	10	10	10	10	10	10	107	113	10	10	10	75	10	10	10	105	163	200	10	192	298	109	74	10	10	10	10	10	135	10	1180	76	10	56	253	87	49	10	10	24	407	10	10	10	920	109	249	10	123	394	10	60	262	10	312	338	114	390	10	10	578	411
"1188_g_at"	332.7	484	10	190	66	167	274	35	150	450	154	36	10	232	29	528	13	217	255	119	10	76	120	10	181	115	249	152	167	104	282	146	225	290	10	159	279	10	10	118	190	106	323	457	10	10	10	10	10	10	155	36	10	10	10	10	10	10	10	47	10	46	10	10	10	10	10	10	10	10	10	10
"1202_g_at"	78	17	181	10	10	10	69	10	10	10	98	27	62	121	125	10	69	30	10	28	10	10	10	10	10	10	70	133	68	10	96	10	10	904	10	10	190	163	169	42	1135	10	253	136	154	208	10	38	301	189	301	271	10	10	85	315	10	10	52	10	10	106	113	304	10	10	10	10	10	124	137	10
"1183_at"	1574.9	613	55	10	10	8008	2862	167	50	71	251	49	131	183	10	10	309	2152	272	139	10	95	726	4181	10	10	58	14	10	10	150	206	10	76	10	70	68	139	10	28	10	55	248	225	230	84	10	10	10	10	10	136	66	122	10	91	12	49	10	10	10	10	260	10	10	10	10	10	43	139	10	61
"1124_at"	667.3	1284	467	10	1496	453	1143	982	640	107	476	10	1189	10	888	10	10	10	601	1484	728	368	1075	10	944	51	1328	101	10	1389	2534	10	28	10	10	767	905	10	10	346	193	10	10	331	867	158	10	10	102	10	10	10	10	437	81	10	10	10	1531	261	34	335	198	10	10	10	10	10	50	381	10	551
"1132_s_at"	259.7	1065	10	485	771	601	128	10	37	274	294	655	10	10	171	10	364	10	10	18	10	10	10	10	10	10	10	321	589	10	10	10	164	10	10	10	10	10	69	10	10	355	827	411	10	10	10	10	10	10	22	382	10	10	10	10	10	10	10	453	10	176	545	10	10	10	53	10	200	10	10	10
"1135_at"	457.7	3644	1008	572	10	2046	2054	417	10	10	668	125	247	1727	10	134	10	883	10	10	10	11	2203	201	42	10	10	10	10	10	26	10	10	501	10	10	10	10	10	10	310	10	325	10	10	450	368	10	10	10	10	21	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	110	10	28	144
"1113_at"	1335.1	198	2161	3775	375	477	2784	2560	10	10	990	1655	545	10	10	124	10	205	740	10	71	47	3416	703	298	762	10	10	46	10	10	352	132	10	10	10	213	30	10	10	10	126	10	10	10	10	10	10	10	10	10	23	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
"1077_at"	5061	7703	366	10	3489	8948	16000	10007	551	2026	8351	819	314	13599	711	2822	323	393	557	1394	242	553	9906	1149	350	100	976	10	10	663	1313	34	16	133	31	324	294	10	10	280	10	10	126	385	94	10	10	10	10	10	10	35	72	13	392	97	77	10	10	56	10	10	10	10	10	75	62	18	10	70	89	63
"1087_at"	422.7	597	57	10	245	425	1308	758	25	219	447	10	10	10	10	10	10	10	387	10	42	10	411	56	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	62	10	646	10	10	10	10	10	10	10	246	10	10	434	10	10	47	10	27	10	10	10	10	993	10	757	10	10	10	10
"1092_at"	10	594	10	412	10	10	10	10	10	10	10	10	10	10	10	10	927	10	10	625	10	10	10	10	10	10	84	10	10	10	10	10	10	475	10	10	1448	10	848	396	2053	273	10	734	1266	10	1952	360	10	772	1439	10	575	2138	1051	1918	1508	502	341	2355	1884	10	2327	403	10	1531	1480	908	69	519	897	10
"1071_at"	10	10	10	10	10	10	10	10	10	192	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1011	10	10	10	10	10	977	10	10	237	10	10	10	10	63	402	10	10	54	578	10	10	2929	6509	10	2342	301	10	180	200	10	1390	1920	10	10	102	564	162	105	210	610	10
"1057_at"	142.2	235	154	10	184	47	95	234	10	70	149	77	179	165	122	10	210	103	71	187	165	429	93	175	44	151	155	336	21	221	10	209	119	64	91	10	216	10	356	76	280	10	10	10	10	85	10	169	10	10	10	65	10	10	10	10	22	10	10	10	10	10	10	10	61	10	365	10	10	53	10	10
"1063_s_at"	411.1	190	10	10	589	217	575	229	433	401	408	281	10	717	10	848	75	324	501	10	126	100	430	10	10	10	360	870	10	325	151	127	113	148	10	10	300	10	200	756	173	463	51	10	10	10	310	10	10	10	10	11	10	30	702	158	10	307	10	10	10	10	212	10	10	10	10	10	10	418	61	674
"1069_at"	10	17	10	10	25	36	10	10	98	117	181	43	10	10	10	10	10	10	45	10	70	175	33	57	89	978	13	10	135	10	24	109	10	234	102	10	10	35	10	10	38	134	35	137	524	93	58	285	173	764	590	133	146	10	40	1735	2992	136	91	114	2980	416	144	2624	10	1117	190	23	185	900	10	10
"1026_s_at"	164.6	210	318	15	38	10	171	569	270	129	17	10	676	295	10	10	207	374	170	334	181	496	10	10	148	29	207	301	18	10	297	10	181	10	36	270	645	21	256	243	137	661	385	82	10	10	10	10	10	10	456	10	10	576	10	10	10	10	240	429	681	226	43	38	10	10	10	10	10	10	10	10
"1027_at"	10	10	10	10	30	10	10	10	60	10	10	63	10	10	10	10	10	10	194	10	98	10	10	10	202	184	10	92	101	11	65	10	10	10	217	10	10	10	10	10	490	10	195	10	183	10	10	10	10	124	10	94	294	396	376	10	585	10	10	519	667	10	10	10	198	10	64	10	84	564	10	10
"1021_at"	72.9	116	21	112	10	10	39	15	63	10	34	167	175	36	10	10	10	39	10	10	25	223	10	147	10	74	10	10	95	10	10	10	551	10	77	10	10	282	39	39	11	134	224	42	392	243	596	57	480	10	10	239	177	72	10	10	57	10	277	15	156	10	136	250	10	247	10	298	106	10	75	222
"1006_at"	99	10	10	10	190	10	10	10	10	10	10	10	10	10	10	10	10	10	13	10	10	10	10	10	10	130	10	138	25	10	10	54	10	10	10	10	10	41	10	10	10	10	10	10	10	368	10	10	10	49	10	10	10	10	10	10	461	10	49	778	851	10	198	529	17	88	10	10	66	10	32	345
"992_at"	71.6	541	10	22	266	123	261	10	10	10	10	41	10	75	109	10	519	10	10	148	47	45	180	10	288	228	336	271	10	214	166	10	10	75	37	10	350	10	72	133	723	73	318	115	10	10	10	29	40	10	225	47	10	19	10	10	130	10	10	143	10	593	66	75	148	296	10	10	10	10	215	10
"994_at"	170.3	10	10	10	10	101	1017	10	10	10	1338	10	10	1319	10	10	668	10	10	5771	10	10	317	192	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
"995_g_at"	351.2	10	10	10	48	148	1242	130	63	10	1797	10	10	2079	10	10	1755	38	46	7122	10	26	409	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	36	10	10	45	43	10	16	48	10	10	10	10	10	10	10	10	30	57	49	10	31	10	10	10	10	10	10	60	10	53	257	10	10
"1002_f_at"	285.8	114	429	10	18	366	119	10	43	10	10	10	174	209	10	172	10	10	10	10	10	22	349	39	169	69	10	10	76	10	10	124	10	63	234	10	359	212	10	304	325	10	84	306	10	84	10	10	10	95	152	10	10	10	195	10	10	10	10	64	10	68	10	10	10	10	301	65	10	30	10	10
"943_at"	1243	3639	10	2568	2360	2643	3908	1556	4732	4047	1331	351	257	10	4856	4241	10	10	1424	187	96	3995	3402	175	5450	651	4314	10	10	2062	3390	1021	478	3438	524	2068	3459	1021	10	4037	1109	2009	10	4212	10	10	10	10	10	691	10	2107	277	3322	28	10	10	10	10	10	10	46	10	10	10	10	175	10	10	10	10	10
"959_at"	426.5	10	798	494	10	10	10	10	10	10	10	108	10	10	10	14	1861	480	10	10	991	10	10	550	10	176	10	10	1071	10	10	269	10	10	76	10	10	10	441	10	10	10	10	45	291	87	10	10	10	979	39	10	34	10	10	161	304	10	10	10	124	902	345	10	10	340	49	455	10	10	10	58
"917_g_at"	10	10	620	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	168	10	10	767	10	10	441	10	10	10	10	10	353	10	10	10	10	10	10	365	136	584	10	10	10	10	1029	419	291	185	10	10	10	10	10	10	215	10	10	10	10	10	10	126	447	295	18	10	10	10	10	10	10
"896_at"	10	161	10	10	10	624	10	1331	331	10	10	662	10	10	10	10	10	10	10	10	431	17	34	428	10	10	783	10	10	10	10	10	10	10	10	10	10	667	10	10	10	10	10	10	10	10	10	793	10	834	10	10	536	10	10	10	10	10	10	10	10	604	10	10	1251	10	10	10	115	10	1655	10
"908_at"	149.9	98	239	10	305	50	198	24	23	51	114	10	1200	94	248	24	142	10	648	552	65	179	363	91	42	1332	10	57	10	45	12	74	10	10	10	81	10	10	134	39	190	122	10	50	412	10	666	217	539	271	602	10	58	447	73	10	138	142	210	239	8470	11837	328	16000	10	2154	397	2176	161	193	34	304
"873_at"	10	10	10	10	16	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	58	485	1351	1329	533	281	10	10	693	387	349	10	1161	2343	10	225	4823	2266	5861	10	775	499	10	51	60	1356	584	2170	2299	276	229	595	549	10	3122	41	317	2339	1804	131	737	1805	754	120	10	1111	10
"892_at"	19.6	10	10	15	10	19	10	10	10	10	10	10	10	10	10	10	10	10	103	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1785	10	10	10	10	10	10	10	1287	1399	41	10	112	261	10	10	927	54	208	10	10	26	47	103	10	60	10	10
"854_at"	569.5	448	234	10	2003	558	771	637	2280	10	810	59	520	343	2267	139	768	205	374	300	10	3011	835	39	4659	222	3753	3672	316	2809	935	2031	1489	343	303	1171	4684	82	1400	2144	10	1053	857	1446	52	10	10	10	38	10	231	10	10	10	892	10	10	10	10	10	10	10	10	10	10	10	10	10	39	10	38	10
"859_at"	10	10	43	33	10	39	10	122	40	68	10	10	10	10	10	10	66	10	28	57	28	18	10	10	10	10	10	18	24	51	10	30	54	2036	31	10	120	10	38	12	1312	10	10	10	431	130	17	10	64	10	51	322	215	10	10	1559	10	231	107	97	66	62	10	406	428	92	329	25	258	15	163	10
"867_s_at"	22.9	10	33	109	227	10	10	10	10	396	40	203	10	284	211	10	10	67	85	10	10	10	48	10	10	20	66	129	92	33	270	187	10	268	10	91	186	205	223	52	10	71	10	231	10	10	10	10	10	10	10	637	10	10	10	10	10	10	10	233	490	10	1091	2186	10	3072	10	178	10	10	10	169
"846_s_at"	215	347	10	10	398	10	180	10	10	10	10	10	476	10	10	10	820	10	10	426	314	10	627	10	10	125	253	344	10	10	200	19	31	10	10	114	10	10	237	10	593	10	178	10	190	10	199	389	10	98	332	10	203	432	10	84	585	253	10	221	10	765	310	10	320	243	191	452	555	10	329	111
"836_at"	10	10	356	10	10	154	187	10	496	10	142	10	10	10	314	10	10	10	10	10	10	965	10	279	619	10	492	484	10	582	811	1035	191	493	313	10	10	10	10	1243	10	10	300	386	18	204	10	10	10	10	10	193	10	10	10	10	10	10	639	10	334	10	10	758	13	115	476	422	149	366	10	10
"756_at"	157.4	271	10	136	10	143	82	76	117	166	10	144	101	10	135	1014	10	15	199	141	52	10	10	159	93	10	10	10	10	10	88	50	10	205	45	10	10	10	40	10	11	161	105	343	403	10	10	10	170	51	10	10	291	239	10	10	10	10	11	10	10	10	269	10	10	10	224	10	10	10	10	10
"758_at"	103.8	37	69	10	10	10	112	10	10	10	71	10	10	10	10	10	27	29	582	10	10	40	106	35	35	104	93	10	10	10	10	10	10	10	10	10	10	10	10	364	120	10	762	65	10	270	10	10	10	331	10	10	10	435	10	128	10	10	10	10	128	10	296	160	633	10	10	10	4564	266	10	808
"741_g_at"	10	283	10	10	10	10	10	34	301	97	10	148	10	10	10	10	10	45	132	674	68	332	10	10	10	10	10	10	10	10	287	387	10	10	10	241	324	10	10	603	663	10	512	104	700	10	10	382	10	10	10	10	503	10	48	23	10	659	10	67	10	10	792	10	10	623	10	72	432	10	10	10
"748_s_at"	199.4	139	31	10	199	10	150	328	10	102	108	30	260	10	10	10	159	10	10	10	244	27	61	84	10	163	140	10	10	10	73	10	10	94	10	10	10	10	39	127	464	18	58	10	241	409	272	10	10	181	530	10	278	10	10	251	217	168	598	87	681	42	384	10	10	1170	387	1550	118	10	219	10
"753_at"	477.4	856	243	10	169	188	1938	626	5698	159	4167	95	11	16000	5706	823	1419	435	110	297	206	5821	167	113	28	10	71	10	23	10	10	62	74	163	53	52	10	127	66	125	85	14	98	134	241	143	136	10	10	10	82	64	88	10	242	12	42	106	54	93	10	45	156	10	116	170	17	10	121	160	10	10
"754_s_at"	873.2	605	446	10	2871	560	1039	610	2817	1748	2036	246	620	6450	1515	10	4038	1969	1201	2934	217	364	283	132	2664	15	135	10	1090	3727	10	10	153	250	597	25	10	10	10	10	10	1563	10	2225	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	673	10	10	10	10	10	10	10	10	10	10
"717_at"	10	307	216	407	59	10	25	617	7417	109	811	139	3108	10	4848	1123	239	481	157	299	41	8264	17	20	347	325	71	7785	776	566	10	190	249	260	653	4408	2605	1684	1440	38	18	5702	986	88	190	10	1030	10	1183	501	34	10	10	10	10	572	126	15	239	10	10	10	56	10	10	10	10	10	521	183	131	10
"700_s_at"	10	10	38	10	159	10	10	104	10	10	10	106	10	50	168	10	366	70	185	10	331	10	10	10	10	10	63	10	10	10	349	10	153	10	164	10	395	16	52	10	2304	93	21	276	537	287	448	10	467	340	495	121	12	261	314	467	10	532	577	332	10	213	782	645	114	626	339	562	176	10	10	108
"677_s_at"	10	10	109	10	10	18	10	27	10	226	10	110	555	10	10	10	10	31	10	188	50	10	51	10	10	10	10	10	10	10	190	10	10	10	56	10	10	84	10	10	10	10	515	53	123	10	274	202	80	166	53	10	24	17	10	164	389	10	560	80	10	59	10	10	10	301	10	177	10	28	15	92
"681_at"	21.9	21	12	10	175	72	98	162	10	93	1157	522	1710	90	10	40	52	10	37	10	635	10	10	10	90	10	10	22	191	10	1888	87	10	282	48	14	10	76	347	74	10	1046	10	14	139	37	10	237	10	10	27	33	70	96	110	2317	100	10	51	34	1097	10	62	10	10	37	177	77	10	51	166	10
"683_at"	10	10	60	10	10	10	10	10	10	10	10	10	10	10	10	10	36	31	34	474	10	253	10	10	10	150	10	10	10	10	10	28	275	705	10	10	228	10	10	397	10	10	341	10	10	10	10	10	10	10	10	383	10	593	584	10	10	10	10	442	10	10	693	10	268	10	10	455	458	523	10	10
"661_at"	646.4	59	54	10	10	30	18	1791	26	86	295	172	197	78	10	1297	27	230	601	16	10	10	289	10	10	10	10	135	10	10	22	10	45	126	10	39	10	121	10	10	798	10	96	85	85	10	207	10	10	10	10	10	10	10	298	10	10	10	10	10	10	64	10	10	10	10	10	10	10	10	10	10
"667_at"	217.5	10	10	10	783	10	430	10	113	42	394	181	10	10	10	10	10	10	10	84	10	343	10	480	796	23	213	10	10	10	259	10	614	69	10	10	10	10	10	10	10	10	10	10	107	661	10	10	10	109	925	215	10	10	10	10	10	1617	424	10	10	128	10	10	10	606	10	10	10	149	10	10
"639_s_at"	683.6	10	31	244	10	10	48	10	70	10	24	643	10	10	10	10	1332	52	10	10	10	71	10	10	10	651	10	165	249	10	10	10	110	10	10	10	10	10	83	10	249	515	286	652	10	10	10	10	10	10	10	10	10	10	10	10	242	10	10	10	10	26	10	10	10	10	10	10	10	10	10	10
