"","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML"
"J00220_cds4_at",3.32192809488736,3.32192809488736,4.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.93073733756289,8.2807707701306,3.32192809488736,3.32192809488736,7.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.04439411935845,3.32192809488736,6.53915881110803,3.32192809488736,5.20945336562895,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.10328780841202,4.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.77478705960117,3.32192809488736,8.52356195605701,7.07681559705083,6.10852445677817,3.32192809488736,3.32192809488736,4.95419631038687,7.34872815423108,6.55458885167764,3.32192809488736,3.32192809488736,7.4093909361377,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.4262647547021,7.76818432477693,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.90689059560852,3.32192809488736,4.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"J02783_at",6.68650052718322,8.93073733756289,3.32192809488736,3.32192809488736,10.1111356702347,6.90689059560852,3.32192809488736,3.32192809488736,11.4136279290242,8.83920378809694,11.1427452767515,9.01402047031493,9.70390357344466,8.2336196767597,9.2336196767597,7.83289001416474,9.22158712126481,8.96000193206808,8.2336196767597,9.93221475196838,9.99859042974533,6.33985000288462,4.58496250072116,8.95128471496697,3.32192809488736,8.94251450533924,3.32192809488736,10.3901689562002,8.9915218460757,11.5840229402575,10.6873756834375,10.0375469539622,6.3037807481771,10.9210970881068,12.3275526440812,10.0389189892923,8.06069593168755,10.1548181090521,3.32192809488736,10.0967151544885,9.76818432477693,9.13185696060879,9.90086680798075,3.32192809488736,9.55842071326866,9.8073549220576,8.94251450533924,8.36194377373524,8.8008998999203,5.61470984411521,7.03342300153745,9.10590850857116,10.0552824355012,9.60177078840771,9.48381577726426,8.78463484555752,6.39231742277876,9.4262647547021,11.1873520732005,11.2871351860867,10.2644426002266,10.0306671362469,10.7515440590891,9.95128471496697,7.96578428466209,11.7582232147267,10.2502984179063,10.2384047393251,11.0794847838268,10.1811522568656,9.74146698640115,10.8680508537452
"J03027_at",7.10852445677817,3.32192809488736,5.35755200461808,6.88264304936184,5.16992500144231,5.58496250072116,5.12928301694497,4.8073549220576,6.70043971814109,6.02236781302845,4.75488750216347,6.64385618977472,6.3037807481771,3.32192809488736,3.32192809488736,3.32192809488736,4.85798099512757,6.64385618977472,3.32192809488736,6.12928301694497,3.32192809488736,3.32192809488736,5.35755200461808,3.32192809488736,4.52356195605701,6.95419631038687,6.56985560833095,4.08746284125034,5.78135971352466,3.32192809488736,3.32192809488736,5.75488750216347,7.36632221424582,3.32192809488736,3.32192809488736,4.16992500144231,6.28540221886225,7.89481776330794,7.16992500144231,7.16992500144231,6.79441586635011,3.32192809488736,3.32192809488736,6.89481776330794,5.08746284125034,6.10852445677817,3.32192809488736,3.32192809488736,6.18982455888002,5.4262647547021,4.95419631038687,6.35755200461808,6.16992500144231,5.58496250072116,4.75488750216347,6.4757334309664,5.6724253419715,6.89481776330794,5.35755200461808,7.31288295528436,6.83289001416474,5.52356195605701,7.16992500144231,5.90689059560852,5.70043971814109,6.14974711950468,6.91886323727459,6.76818432477693,3.32192809488736,7.45121111183233,7.43462822763672,5.7279204545632
"J05633_at",3.32192809488736,3.32192809488736,3.32192809488736,3.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,6.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.52356195605701,6.49185309632967,3.32192809488736,3.32192809488736,5.93073733756289,3.32192809488736,6.56985560833095,6.20945336562895,5.4262647547021,4.16992500144231,3.32192809488736,3.32192809488736,4.95419631038687,7.27612440527424,5.08746284125034,3.32192809488736,5.04439411935845,4.85798099512757,6.76818432477693,3.32192809488736,3.32192809488736,7.91288933622996,3.32192809488736,6.14974711950468,4.39231742277876,5.70043971814109,3.4594316186373,6.35755200461808,3.32192809488736,5.12928301694497,3.32192809488736,5.04439411935845,6.08746284125034,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.59991284218713,4.16992500144231,3.90689059560852,5.08746284125034,3.32192809488736,3.32192809488736,6.59991284218713,3.32192809488736,3.32192809488736,3.32192809488736,7.49185309632967,3.32192809488736,3.32192809488736,5,5.4594316186373,3.32192809488736,3.32192809488736
"L00058_at",6.61470984411521,7.93073733756289,3.32192809488736,10.6110247973074,10.9936460600166,6.49185309632967,8.2045711442492,7.4594316186373,7.39231742277876,7.90086680798075,7.19967234483636,5.97727992349992,8.13955135239879,11.0423433797937,9.98441845880114,5.97727992349992,11.1312139050863,5.39231742277876,5.83289001416474,8.53138146051631,9.76818432477693,3.32192809488736,7.06608919045777,10.0209799389042,6.79441586635011,5.95419631038687,6.22881869049588,5.4594316186373,5.95419631038687,6.18982455888002,4.58496250072116,6.35755200461808,6.22881869049588,6.91886323727459,5.49185309632967,3.32192809488736,4.39231742277876,5.90689059560852,6.16992500144231,9.48784003382305,7.25738784269265,8.98868468677217,9.43254190038826,6.58496250072116,9.54109661534952,6.39231742277876,3.8073549220576,9.60917873814198,7.78135971352466,6.94251450533924,9.62935662007961,7.86418614465428,10.3026389237876,9.46964181723952,6.56985560833095,9.70735913208088,8.73809225962049,8.81057163474115,3.32192809488736,7.18982455888002,3.32192809488736,3.58496250072116,9.49385544924082,9.04439411935845,3.32192809488736,9.63662462054365,3.32192809488736,5.4262647547021,7.32192809488736,7.74146698640115,8.51175265376738,7.13955135239879
"L00205_at",8.40514146313634,6.4262647547021,3.32192809488736,3.32192809488736,7.55458885167764,3.32192809488736,7.75488750216347,8.49585502688717,7.53915881110803,8,8.02236781302845,7.18982455888002,7.53138146051631,6.64385618977472,5.88264304936184,3.32192809488736,9.08214904135387,7.08746284125034,6.18982455888002,8.56224242422107,6.85798099512757,3.32192809488736,3.32192809488736,7.67948009950545,6.8073549220576,7.78790255939143,3.32192809488736,6.35755200461808,7.68650052718322,3.32192809488736,8.02790599656988,8.02790599656988,8.43045255166553,7.02236781302845,7.6724253419715,3.32192809488736,4.16992500144231,3.32192809488736,7.16992500144231,8.68299458368168,7.11894107272351,7.02236781302845,7.4757334309664,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.16992500144231,3.32192809488736,5.12928301694497,7.60733031374961,7.74146698640115,6.55458885167764,7.53138146051631,7,7.63662462054365,7.5077946401987,6.98868468677217,4.32192809488736,5.12928301694497,7.54689445988764,3.32192809488736,5.49185309632967,6.7279204545632,3.32192809488736,7.6724253419715,5,4.64385618977472,6.91886323727459,7.88874324889826,7.15987133677839,3.4594316186373
"L04731_at",9.90689059560852,9.04712391211403,10.0140204703149,10.1922928144708,8.04984854945056,7.08746284125034,3.32192809488736,10.4848228942621,9.56224242422107,3.32192809488736,5.8073549220576,3.32192809488736,3.32192809488736,7.65821148275179,3.32192809488736,3.32192809488736,10.4304525516655,3.32192809488736,3.32192809488736,9.47167521439204,3.32192809488736,3.32192809488736,3.32192809488736,8.70390357344466,3.32192809488736,3.32192809488736,9.73978060977326,10.0901124196643,3.32192809488736,9.03066713624694,9.53332973230583,9.76487159073609,9.47167521439204,3.32192809488736,9.39016895620018,3.32192809488736,9.68299458368168,9.82495874052852,4.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,7.90086680798075,9.31741261376487,3.32192809488736,8.61102479730735,3.32192809488736,3.32192809488736,5.35755200461808,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.95419631038687,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.43671154213721,3.32192809488736,9.91288933622996,3.32192809488736,3.32192809488736,3.32192809488736,5.49185309632967,3.32192809488736,3.32192809488736,3.32192809488736,9.2045711442492,7.72109918870718,7.92481250360578
"L04751_at",3.70043971814109,3.32192809488736,3.32192809488736,6.61470984411521,3.32192809488736,3.32192809488736,3.32192809488736,6.74146698640115,3.32192809488736,3.32192809488736,3.32192809488736,6.97727992349992,4,6.02236781302845,5.4594316186373,4.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.2667865406949,5.95419631038687,7.33091687811462,6.84549005094437,3.32192809488736,5.88264304936184,3.32192809488736,6.76818432477693,5.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.14974711950468,6.95419631038687,3.32192809488736,3.32192809488736,7.09803208296053,6.96578428466209,3.32192809488736,6.61470984411521,7.55458885167764,3.32192809488736,7.4757334309664,3.32192809488736,7.4178525148859,7.17990909001493,3.32192809488736,5.85798099512757,5.55458885167764,3.32192809488736,7.66533591718518,5.24792751344359,5.6724253419715,3.32192809488736,3.32192809488736,7.38370429247405,7.05528243550119,3.32192809488736,6.04439411935845,3.32192809488736,6.94251450533924,6.35755200461808,3.32192809488736,3.90689059560852,4.70043971814109,6.4093909361377,5.61470984411521,3.32192809488736,5.12928301694497,3.4594316186373
"L06133_at",3.32192809488736,5.4594316186373,6.88264304936184,7.08746284125034,5.35755200461808,6.75488750216347,6.4757334309664,4.32192809488736,6.94251450533924,4.70043971814109,5.12928301694497,4.90689059560852,7.52356195605701,3.32192809488736,4.75488750216347,5.4262647547021,6.88264304936184,5.12928301694497,5.28540221886225,7.28540221886225,3.32192809488736,3.32192809488736,6.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,6.44294349584873,3.90689059560852,3.32192809488736,3.32192809488736,6.49185309632967,6.22881869049588,3.32192809488736,4.64385618977472,5.08746284125034,5.08746284125034,3.32192809488736,3.32192809488736,6.58496250072116,3.70043971814109,5.35755200461808,6.84549005094437,6.8073549220576,3.32192809488736,5.58496250072116,6.20945336562895,3.32192809488736,5.97727992349992,5.95419631038687,6.68650052718322,5.4594316186373,4.52356195605701,7.16992500144231,5.61470984411521,5.28540221886225,6,5.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.49185309632967,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.8073549220576,3.32192809488736,3.32192809488736,6.7279204545632
"L07648_at",5.28540221886225,8.50382573799575,3.32192809488736,3.32192809488736,7.58496250072116,3.32192809488736,3.32192809488736,9.92332748541919,6.83289001416474,7.35755200461808,7.84549005094437,3.32192809488736,9.02513956227851,7.27612440527424,7.15987133677839,5.8073549220576,9.86573327085176,7.66533591718518,8.94251450533924,10.8033239190415,8.42206476617281,8.02236781302845,8.02236781302845,3.32192809488736,8.06608919045777,8.02790599656988,3.32192809488736,9.07414146275251,8.49185309632967,8.2807707701306,10.2419831496943,11.0354864512922,8.2807707701306,9.54882190845875,8.43879185257826,8.3264294871223,8.75488750216347,10.2191685204622,6.3037807481771,8.81057163474115,11.3264294871223,9.2644426002266,8.70390357344466,5.49185309632967,3.32192809488736,9.8376279331714,3.32192809488736,7.49185309632967,5.90689059560852,7.12928301694497,10.0781508077346,9.91139198784346,7.86418614465428,9.14720492494223,8.74819284958946,3.32192809488736,3.32192809488736,5.4262647547021,7.83920378809694,9.57364718749332,8.8703647195834,8.16992500144231,8.90086680798075,5.90689059560852,7.77478705960117,9.13185696060879,5.28540221886225,7.37503943134692,8.56985560833095,8.0389189892923,7.56224242422107,8.25266543245025
"L08895_at",11.9001120629775,3.32192809488736,3.32192809488736,11.407798850222,10.9822806045583,3.32192809488736,9.9957671508778,9.04712391211403,3.32192809488736,3.32192809488736,3.32192809488736,7.17990909001493,10.6054795180617,3.32192809488736,11.3230547603416,10.1649069266757,10.3049216695817,10.0728025345442,9.84705734609134,8.91288933622996,5.04439411935845,9.19967234483636,3.32192809488736,11.6388883822523,9.4757334309664,10.4062050054189,3.32192809488736,6.37503943134692,6.82017896241519,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.64385618977472,3.32192809488736,5.28540221886225,10.1922928144708,7.04439411935845,9.25974326369078,10.9787104591064,8.97727992349992,9.05256805080415,11.6040898614692,9.20212382383046,9.65642486327778,9.33985000288462,10.5622424242211,9.86727873970966,9.94104760634058,7.69348695749933,8.90989308377004,8.73809225962049,9.50581155391959,10.713386514937,7.90086680798075,8.08746284125034,8.9915218460757,7.33985000288462,6.64385618977472,3.32192809488736,4.4594316186373,5.64385618977472,8.5077946401987,3.32192809488736,3.32192809488736,5.78135971352466,3.32192809488736,3.32192809488736,4.8073549220576,9.1548181090521,7.62205181945638,8.63662462054365
"L20860_at",6.2667865406949,3.32192809488736,6.20945336562895,4.16992500144231,5.90689059560852,3.32192809488736,3.32192809488736,7.23840473932508,3.32192809488736,3.32192809488736,4.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6,6.06608919045777,3.32192809488736,4,3.32192809488736,3.4594316186373,4.4594316186373,3.32192809488736,7,7.62935662007961,5.93073733756289,3.32192809488736,5.58496250072116,4.58496250072116,8.01122725542325,3.32192809488736,6.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.61470984411521,6.58496250072116,7.35755200461808,5.4262647547021,3.32192809488736,4.52356195605701,5.4262647547021,3.32192809488736,3.90689059560852,3.32192809488736,3.32192809488736,3.70043971814109,4.64385618977472,3.32192809488736,4,5.12928301694497,3.32192809488736,5.8073549220576,3.32192809488736,5.55458885167764,7.03342300153745,8.01680828768655,4.39231742277876,7.85798099512757,7.04439411935845,3.8073549220576,3.32192809488736,4.52356195605701,6.6724253419715,3.32192809488736,3.32192809488736,5.04439411935845,4.90689059560852,5.64385618977472,7.02236781302845,3.32192809488736
"L36870_at",7.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,6.4093909361377,3.32192809488736,3.32192809488736,6.84549005094437,5,3.32192809488736,6.98868468677217,3.32192809488736,6.74146698640115,6.94251450533924,6.83289001416474,3.32192809488736,5.97727992349992,3.32192809488736,3.32192809488736,7.3037807481771,5.88264304936184,4.95419631038687,3.32192809488736,6.08746284125034,3.32192809488736,5.12928301694497,3.32192809488736,3.32192809488736,3.32192809488736,5.85798099512757,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.90689059560852,5.16992500144231,3.32192809488736,3.32192809488736,7.85174904141606,3.32192809488736,7.04439411935845,3.32192809488736,8.21916852046216,3.32192809488736,3.32192809488736,6.78135971352466,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.22881869049588,5.97727992349992,7.98868468677217,5.28540221886225,5.95419631038687,3.32192809488736,3.32192809488736,3.32192809488736,7.12928301694497,3.32192809488736,3.32192809488736,5.24792751344359,3.32192809488736,5.32192809488736,5.83289001416474,3.32192809488736,3.32192809488736,4.39231742277876,3.32192809488736,6.4757334309664,3.32192809488736
"L43576_at",6.75488750216347,7.95419631038687,3.32192809488736,6.76818432477693,4.70043971814109,7.19967234483636,6.59991284218713,7.02236781302845,3.32192809488736,6.53915881110803,6.28540221886225,5.49185309632967,3.32192809488736,6.97727992349992,5.85798099512757,6.70043971814109,7.02236781302845,3.32192809488736,6.83289001416474,6.4262647547021,7.51569983828404,5.8073549220576,7.65105169117893,7.56985560833095,3.32192809488736,6.65821148275179,3.32192809488736,3.32192809488736,5.32192809488736,3.32192809488736,4.64385618977472,6.68650052718322,4.39231742277876,5.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.65821148275179,7.52356195605701,6.56985560833095,6.94251450533924,7.28540221886225,6.89481776330794,6.65821148275179,7.467605550083,5.95419631038687,3.32192809488736,6.52356195605701,3.32192809488736,7.49984588708321,7.09803208296053,7.35755200461808,5.35755200461808,5.7279204545632,3.32192809488736,3.32192809488736,6.18982455888002,7.02236781302845,7.07681559705083,6.52356195605701,7.4093909361377,3.32192809488736,4.85798099512757,5.85798099512757,5.93073733756289,7.45121111183233,3.90689059560852,6.18982455888002,4.24792751344359,6.89481776330794,3.32192809488736
