,BL,BL,BL,BL,BL,BL,BL,LCNEC,LCNEC,LCNEC,LCNEC,LCNEC,SCLC,SCLC,SCLC,SCLC
A_24_P120251,2.88522456311396,3.29656142190516,3.06297795130968,2.39603543047576,3.22121331687688,3.22603963665681,3.2687649931163,4.11744224824405,3.45295229316865,4.09651136629572,3.24518506087963,3.56766206349361,3.74961024928447,3.73951961270258,3.48148732474532,3.43221895207197
A_24_P210399,9.45001412324408,9.21851954513444,8.92420222254396,9.22569116701232,9.38939087015273,9.33758167182977,9.70141058072118,8.77472763245856,8.37828437821083,8.52152961199227,7.27158636028721,7.82752584187849,7.19580976927239,7.6618721967656,8.4144768316788,9.04229401232529
A_23_P13701,6.95234909974889,7.10604683709467,7.4145326794492,6.77083840479001,7.58576596615364,6.9308935231054,6.83424296139734,6.82214165027842,5.09199419775937,5.52691259101015,6.78235231841335,6.4955665930437,5.9711286966614,6.72618522915835,6.19440147205572,6.65661375468001
A_33_P3223544,11.7284841984468,11.7531177834171,11.184631748808,11.7852726650218,11.3135459993634,11.6523887755425,11.5476841618662,11.3524990712748,9.44018285942618,10.1635876757539,10.6963542143265,10.5603753103339,10.267204485092,10.9062311508538,10.3781567401179,4.00681040675592
A_23_P204702,9.31264614395172,9.24342782649802,9.03839578100989,8.96294518976259,8.91629201012137,8.92628983020942,9.18517534566494,8.18519343706881,8.05358030504694,8.58678771560535,7.50293798434045,8.61465394242334,6.07076217414994,7.36661028250401,7.93114892741374,7.73091322952753
A_24_P355876,11.9026082961769,11.7549658321305,11.5035323268888,11.5941842785461,11.5078542371166,11.8166781888097,11.871235890798,10.3242037955481,10.5647028619857,11.0124585327947,10.8235796554786,10.6461410667207,10.1982110982784,10.9746623163055,11.2113335080452,9.96260154450446
A_23_P330461,9.13982492278509,8.59845066025303,7.48341844449641,8.35348080551535,8.02469343959489,8.47857027067231,8.00447025924961,7.19026380630506,6.11401731190607,5.22451143476772,6.16642841132037,6.232674346881,5.38416064346752,6.54444417125624,6.59265449181367,6.17018963921984
A_23_P15101,8.92392378027243,8.39492119032815,7.4145326794492,7.76971857843694,6.97492455841112,8.3449092930336,8.70173126532705,5.57025672451457,3.22603963665681,3.6199362750124,4.20560430195989,5.95013495960822,2.5806209240698,6.24461516580951,7.35050350920067,5.19527705189311
A_32_P123088,6.76047989473562,7.19026380630506,6.86570337607372,7.37691834644279,6.58234085293647,7.06235740649772,6.94431772476196,6.39656339848311,6.39576046565335,6.66352371226736,6.46016029694536,6.46425098785448,5.05314211865033,5.95523045397149,6.21578940310123,5.47616158467827
A_23_P48175,5.76853392769245,6.59218728611959,7.14542993822695,6.51047869976031,6.26351725934048,6.77578419536632,7.04556264848099,9.34522660846031,10.0335272192499,10.02099827918,8.88911630285105,9.58911990735236,9.35854287577148,9.76655078635221,9.9769186082167,10.7751838765805
A_24_P284353,9.09072631693692,8.62678391998814,7.80280363724691,8.89816891728419,8.67092425884292,8.9947443496731,8.9094639858003,7.08561276100241,6.41014532578082,6.34230954154662,4.53220525414548,6.08309544507618,6.43901149773222,6.74038062428332,6.11726820404394,6.82671636886754
A_33_P3303577,7.53318922045735,6.69345327167257,6.53936369621103,6.83976385306366,6.58234085293647,6.91005154215821,7.04146157793934,6.11401731190607,4.93578777664222,4.17598028201454,5.9747176302251,5.11429240529809,5.58957874615452,5.05314211865033,5.31789041971596,5.57215323266943
A_23_P115022,11.9503670579906,11.9885784361735,12.5653135172926,11.6897444550443,12.1570648616612,11.9939491987425,11.5920251491403,10.2774843864943,9.7795871568314,10.2132721901057,10.1790118942819,11.0011535597409,7.24508401219059,10.634681254753,11.0195347556958,8.10695916397203
A_23_P368558,7.21414383370552,7.19026380630506,6.66685539582071,6.89800524311161,6.85853381926228,7.35519213467599,7.19488692137565,6.18265671395559,5.68380404565714,5.59378574930984,4.97071372004253,6.232674346881,5.60772114629589,5.7359136226183,5.51217025179222,5.65232754253637
A_23_P24716,4.01798499178076,3.53302857764849,3.36816885421534,3.98988454470317,4.07794438009797,4.20070901542665,3.41963440046782,5.26259132456215,4.58199642160133,6.3850117729718,5.44545221239562,4.5263479550615,4.29559141171575,4.5360969504141,4.54770944537787,4.28175079308218
A_23_P151232,5.53665778444345,5.74980463723371,5.38199998625409,5.64693906011545,5.81251640991,5.50026694536018,5.37549853100539,6.26116799693,6.35888339140936,5.96969061964684,7.3865153118172,6.78480767572774,7.35780562730935,6.81635277339865,6.4958163954296,5.8528592615294
A_23_P150325,7.0928967361268,7.38786188263311,6.98385674810324,6.93955081124597,7.50678426822573,7.46974932052687,6.37743975329208,6.26761928586639,4.09914439377385,3.73275309772555,2.82923227358337,3.56766206349361,3.12113286511165,3.84367823182261,4.63920080700303,4.46846656621397
A_23_P340822,7.90245475980122,6.61121972702933,6.94742605831856,7.66265116903682,7.61365657486865,7.28292122583279,7.14128418910323,1.83593504005037,3.59029761451328,2.90942912128479,3.24518506087963,3.44469467790354,3.96122587331456,3.33727698856858,3.63815592156329,4.11484243476752
A_23_P361584,6.13790222592013,5.52691259101015,5.30654326888822,5.6260947290249,5.87990687645667,6.42701037463901,6.4910627379607,4.08327366077295,3.74961024928447,4.17598028201454,3.24518506087963,4.60626208031785,4.09387352455574,4.51850104655646,4.23463224719005,3.35059743768708
A_33_P3314031,8.58811994798673,7.71990699173184,7.92043151443747,7.53598553182263,7.71240290188504,8.49278236700565,8.07304073173229,3.73951961270258,4.77053616413079,4.60626208031785,5.30197930058771,5.99465231833094,4.04281576826876,7.26398000397245,6.05047630383813,5.10253041538581
A_32_P206949,5.1928139010075,4.78859219246081,4.29559141171575,3.98988454470317,5.0666579042488,5.52103372048605,4.8740940528357,3.33727698856858,4.00681040675592,3.50946889186533,2.82923227358337,4.18592269694584,2.33482091529086,3.09498904499365,3.48148732474532,3.10025584767362
A_32_P110390,2.66833749435525,3.00799529050026,2.28948170898252,3.04670205029058,3.09498904499365,3.6199362750124,3.65256776337558,4.63557786693213,5.16669369120651,4.60626208031785,4.46846656621397,3.98419817316741,3.74961024928447,5.03949851296131,3.63815592156329,5.38091844296615
A_23_P61371,9.54066826185469,8.81752559853151,8.76372305813639,8.8161259352908,9.33597805142731,9.53939649372924,9.58911990735236,6.06233132064744,6.38231204015572,5.0666579042488,4.40604056545708,6.56625513938025,4.89090668546365,6.19870449955194,6.16517248645121,6.84565574288705
A_33_P3407945,7.53318922045735,6.76047989473562,7.26544588269304,7.79754453885281,7.55192995159648,7.38516748297582,7.75831122898257,7.18345632614983,5.69385513597719,6.45271622607325,5.37875292094951,6.65168975789548,5.99959324653441,6.80752505191563,6.42701037463901,6.74501150178246
A_23_P107775,10.34576638358,9.80616808846666,9.70027295477434,9.3784928381459,10.2202998218858,7.81266320413708,10.6437272056137,3.73951961270258,4.21534532369428,3.15189264082668,4.13551093263699,3.9319863487189,3.12113286511165,3.54466569729526,3.68797982037017,3.19191134128672
A_23_P27048,5.93842008854971,5.38416064346752,4.68373621950309,5.38631806960363,5.49227649347609,5.08138046611649,5.90570489562608,6.64764849540677,6.7131384549952,7.08561276100241,6.29601146827511,6.16328654676404,6.11401731190607,6.31085283309066,6.47797205893484,6.47341285291466
A_23_P717,4.20315873499995,3.90515431439632,4.81605991998903,3.44882939358621,3.71912410826974,3.74625453953028,3.75295817176493,6.0164062463076,6.65034392782336,7.16535382530978,5.05314211865033,6.79214877381068,5.91170855817838,6.15476917569781,5.9632014746814,5.65232754253637
A_23_P122805,7.37058099914294,6.95470493602947,7.18082656051248,7.20303891079414,7.01192244677295,7.11173888479544,7.05196593235677,7.93740443911279,8.22838754385957,8.3592243942464,7.9698977540313,9.00979422053976,8.77854136621042,8.4171031699694,7.94764863060935,8.33040516848009
A_33_P3363341,7.53318922045735,6.53790883974177,6.27170968212757,6.55239180266597,6.21457573996488,7.21140853335095,6.83424296139734,4.03458623735107,2.66833749435525,4.00681040675592,3.72935790181206,3.50946889186533,4.04281576826876,3.09498904499365,3.16703003743926,3.63815592156329
A_33_P3373384,8.61141939379326,8.07980519925093,7.79936716631518,8.30041300527179,8.41658942840692,8.13176416421133,8.54525683717838,4.03458623735107,3.90515431439632,4.0509986218043,5.05314211865033,4.51258772897541,3.86239766814142,4.29329384321123,4.13551093263699,5.04770014991565
A_32_P489986,7.55469020805146,6.51245538546914,6.63318718101981,7.40684877691519,7.02320775391696,7.27348169972119,7.21201682620747,3.94668018550425,4.52439022554053,3.92606665249193,5.01181800787198,3.78928149603121,2.33482091529086,3.33727698856858,3.23324897745829,3.89002913424349
A_23_P34496,5.29969189069816,5.63881841118845,5.82529485427448,5.29740084833333,5.19896391099828,5.50026694536018,5.49627725135991,6.16517248645121,6.24758499183405,6.03508958219068,5.51217025179222,6.61121972702933,6.17892789059973,6.501549944697,6.2535063661711,6.51787734768935
A_33_P3344831,10.2865730182668,11.2316603787141,9.87742422902572,9.1128811316256,9.71109814259238,9.48119540798946,10.4857797173528,7.45492196240835,5.57971443245128,8.18036338474827,4.40604056545708,4.5263479550615,3.53691805661075,3.61258349811905,5.68424250876799,3.50946889186533
A_23_P73982,4.69073601670258,4.44795657408234,3.88393438093602,4.18592269694584,4.91052681292382,4.4623441262178,4.63376297941062,5.42040520508885,7.00612360596187,5.93584473057906,4.92246944073438,5.44026982466266,5.15282057882004,5.00902052137617,5.10384204863234,4.83671735770048
A_24_P305623,6.81314893916451,6.53790883974177,6.21031986060356,6.24995645879632,6.4840286740427,6.68537195973967,6.58984898543612,5.29740084833333,4.93578777664222,5.93584473057906,4.97071372004253,5.97543434681502,5.52691259101015,5.2075301174412,4.97215077810071,5.13625121218832
A_23_P103282,10.1027157050782,10.1013483466619,9.68745294825944,9.79379034455117,9.96904269715219,9.87220268910619,10.0654563807236,7.79780133319135,8.95204933449169,8.37812588838985,7.41575256925434,8.18160364531529,7.29097372261185,8.96050125453791,8.68381946256153,8.62293913041461
A_33_P3349521,11.513903707668,11.3309067738275,11.1649544973669,11.4729671982074,11.2007343211257,11.4475421123293,11.6122986807109,9.21632319182905,10.0809183773684,9.84764085912246,8.10793998618351,9.73001485368419,8.0463434914946,9.13902548729345,9.1091713901819,9.24424657928817
A_24_P190168,7.56591667779377,7.20194704863815,8.30911004416531,7.31569377355733,7.84046769276159,7.41082831848926,7.42873248975349,9.89398510679484,9.61708990619007,10.4076137447497,10.4096038329195,9.25564992441917,9.92499443702859,9.64986929750012,9.64210375428857,8.64170436926442
A_33_P3405531,7.07294267490081,6.84749222486689,6.54109818155355,6.39199544036286,7.09342735726646,6.62104022543024,7.198366299446,5.23405267750225,5.42568871559029,4.62913555631495,4.35550132433453,4.63977554487954,4.43122484329293,5.1864840573974,5.49447361324671,4.71745851923217
A_23_P325040,3.15685866634308,3.34246060923759,3.77596131186565,3.63151628519045,3.42560501243658,3.6204329430067,4.21357369849255,4.81484828575849,5.83314263642571,5.44041136985362,4.52716630327888,6.40362028142414,5.71931057459426,5.08722925936489,5.56533969372384,5.44298057986942
A_33_P3412613,3.81050310403852,3.89452740397037,3.77596131186565,4.30002856934535,3.95120938527169,3.31121916818561,3.8857751519004,5.069581975168,5.8075961396241,5.35633654011575,4.84060949430864,6.47508989888133,5.79816140862463,6.01930569057381,5.85337618912515,5.38527885601188
A_23_P29067,7.43974051991781,6.55646399322048,7.55397065013673,5.61961863239646,7.89916348297549,7.05299472835262,7.32552975903357,3.88705292502683,4.07507150778907,3.70156776944274,3.19853885085316,3.66462456991555,3.54117936921311,3.65856251879428,6.22455805890647,4.69248067224551
A_33_P3361891,5.83322428539529,6.02819800789883,7.0333963872281,6.01326869749764,4.55539950335637,5.57782784442503,5.74854733008595,4.23223543535881,3.45295229316865,3.50946889186533,5.264938272274,2.77097883916552,4.04281576826876,4.25602623029225,3.53691805661075,3.00799529050026
A_23_P382705,6.88947455716668,6.53790883974177,5.87914108330651,6.08641668597288,5.97901259860812,6.02196731817715,6.41067535371804,3.94668018550425,3.30570914665532,4.63739047422207,4.97071372004253,5.67985186950569,3.74961024928447,4.60626208031785,3.9784893001227,4.73373169064489
A_32_P219520,8.5491737112697,8.5838963662039,8.05348857351954,8.9499108291918,8.61992450432409,8.80397192343483,9.01095835613562,7.40578570928443,7.51457171737078,6.8593106264297,5.63791328880268,7.50417908253257,6.61029711742832,7.64485280820061,7.29474211746562,8.00306505198027
A_33_P3404052,5.58159855663968,5.24605490991145,5.40133038751613,6.08641668597288,5.56883270552531,5.74770851616241,6.18265671395559,4.19825512911361,4.21534532369428,4.31384141256803,4.00119048790744,4.26308763295795,4.81445856702071,4.69596366660802,4.73880611268331,2.29865674457948
A_23_P126908,6.77274430099064,6.71644227932622,6.29331435705229,6.90617880720963,5.99137683767065,7.07795725110388,7.09089867995423,4.78369018977994,3.81513562493137,5.16412875658541,5.52828853551343,5.92648091102405,5.3630532687897,5.52864063368979,3.99034881130989,6.17138696300837
A_23_P140057,5.9042000681349,5.68424250876799,5.87914108330651,5.34254437686246,5.87990687645667,5.57782784442503,5.7103093828843,3.73951961270258,3.15189264082668,3.07372742879894,4.2794310587721,4.06453440954547,3.48148732474532,4.17098326141735,3.9784893001227,4.69248067224551
A_23_P126844,6.14999414873113,5.87010418206398,5.99347179509081,5.57747070644905,5.40268965472207,5.8950501982991,5.75496657657457,7.26816392402606,8.58808343318161,7.30717114876938,6.86853289662679,7.08352634845881,8.71950870763557,8.75831689850612,6.73023394845869,9.32754181750701
A_33_P3234530,4.29302146055578,4.72109851357255,4.70786191366146,4.05644877739399,4.30428770902733,5.01905561322941,4.63031972142,7.5702905583124,8.64838034699618,7.08586801692903,6.3923531403716,4.87149124050916,9.47587589450743,7.85460719797631,6.36288070737299,9.11311069292488
A_23_P121253,6.61042879379548,6.65734122865282,7.05024052349881,7.59934207439794,5.79430796281705,7.10581451985531,7.07323346088616,3.40397442751075,5.22016171667034,4.21469183296733,4.5782876905615,4.60642078785795,3.69720240255741,5.47425854164832,6.20175498262809,6.59919702843054
A_23_P24784,7.58799078488942,9.08493372013638,7.9801999561875,7.86419272582656,8.30103090907812,6.52874075535598,7.19781766607885,4.98508479532501,4.28923463602609,4.37580405622279,5.35519524233481,4.41322668063,4.8357683797352,4.30640649391856,4.3618448636962,4.18884705070549
A_23_P34700,5.79422128845144,5.41416150756485,5.54188866126391,5.39483867090471,5.55879081694374,5.58222486368815,5.30917902246213,7.24387772302877,5.73505153690616,5.62141375661993,6.97072970000163,5.80205063720045,6.25139482881436,6.32849384876335,6.19147937141204,6.22165983268073
A_23_P127824,6.74105646377051,7.07119857640017,6.99740920863261,6.29561129074282,6.6542790778349,6.33105485647782,6.70121693467936,4.41760264531155,4.42787861749137,4.05102346725324,4.84060949430864,4.2335488966635,4.64094035537616,4.86038348596969,4.47172576306668,4.9276771309385
A_33_P3382229,6.7546464769164,7.25986760200403,6.80832980784641,6.24995645879632,6.8858575116352,6.63318718101981,6.87782961157022,2.53468009361956,3.15189264082668,3.50946889186533,4.00119048790744,2.77097883916552,3.90515431439632,2.88522456311396,3.8247127081822,3.35059743768708
A_24_P105733,5.92697986601285,6.26351725934048,6.0609813816133,5.81572164756839,5.96030801473941,5.57782784442503,5.57971443245128,4.96350687936061,3.59029761451328,3.73275309772555,3.86239766814142,3.84367823182261,3.6453798383309,3.54466569729526,4.4313360222109,4.33410043815127
A_23_P164179,8.95166271832326,8.82872752244612,8.12945095011695,9.11200593944219,9.05416254895922,8.66912739836003,7.9197327139963,6.38984949868141,7.76940893049796,6.71049570678694,7.18226299136664,7.48975672520317,6.3621572146672,6.88915107237461,7.16685548591421,7.1272056399631
