"","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG"
"41738_at",3.6667565918848,3.32192809488736,6.24393560156686,4.17232749165762,3.56559717585422,6.43995551747816,5.19692173382033,5.67666233485797,5.08023127201926,3.32192809488736,4.18428029441938,3.32192809488736,5.38577613826941,3.32192809488736,3.32192809488736,5.4032677223393,3.32192809488736,5.64010029789039,4.68594014844598,3.32192809488736,3.39643353125099,4.94766615679601,4.05137210172103,5.12391445900198,5.05571626351254,3.66106547980695,3.95140129167431,3.32192809488736
"41739_s_at",4.47897180503294,3.41006969175638,7.72130429664406,4.32048467801769,3.32192809488736,7.9551849157703,5.54843662469604,5.88655014732434,5.62293035092018,3.32192809488736,5.20828313841252,3.32192809488736,5.26491169307446,3.72137265947682,3.32192809488736,5.28725064325462,3.54720302475693,6.19593810042783,4.64904056563445,3.96069703930431,3.32192809488736,5.20750245925879,3.66562016406638,4.50207595604579,4.70487196445635,4.45022149589718,3.57531233068744,3.32192809488736
"41744_at",3.32192809488736,7.44045394382303,4.30669970727279,4.14241343787374,7.02003542129224,4.6724253419715,5.17831627170145,3.32192809488736,4.48155728070859,3.32192809488736,4.3526172989585,3.32192809488736,5.94860084749336,5.03913839390696,3.32192809488736,3.32192809488736,5.80580834870147,4.81608765860021,4.92694824794977,3.32192809488736,3.32192809488736,3.70597790168252,3.32192809488736,4.04526821513853,3.40463068421761,3.32192809488736,3.32192809488736,4.87430516598223
"41764_at",3.32192809488736,3.32192809488736,8.37369170727334,8.66038816654716,7.68158981722124,6.13051908302734,9.29868122403102,8.95692786263286,9.09143538632361,7.5725107596749,9.25039317308951,7.85536685265826,10.1743015444676,9.16234097203022,3.32192809488736,7.75688985507462,3.32192809488736,6.75141016006437,3.32192809488736,7.49369536323967,3.32192809488736,8.35416120843092,7.8814199080924,7.7790626892054,7.63662462054365,7.78972925137577,8.60284730188729,8.00174595661713
"41779_at",3.32192809488736,5.27909980213375,5.31251996747495,6.37833821198591,5.57742882803575,6.24982454861618,6.71603060669904,6.48058827023386,5.21334728173344,5.4715126480455,6.6313953536956,3.75274859140713,6.10706011020335,4.30012372456901,3.32192809488736,4.44625622988956,3.5765221379205,5.37503943134692,5.69988472869748,3.65764000520782,3.32192809488736,5.05093696522523,4.39506279951758,4.4262647547021,5.02502879449152,4.33556900555675,3.76659516172927,4.36597242759338
"41807_at",4.8972404255748,6.50430258316317,7.89548440109048,7.26256470208851,7.39720399591063,7.44939629708678,8.52614708075975,4.86393845042397,6.99061456200153,5.06995989045977,7.71163256182322,5.14689956034359,6.6564963705535,7.29232163280204,5.64673869830785,4.06522762277562,7.69188307179674,6.97119864538455,3.32192809488736,7.61205755956307,6.34872815423108,6.45121111183233,4.66845955691538,6.12577506760952,5.26716121802226,5.21179097625254,6.19140472885276,6.73063995591679
"41827_f_at",3.32192809488736,3.32192809488736,4.1906148602095,7.50628774328718,3.32192809488736,8.52230689287139,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.33342373372519,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"41837_at",4.86294724802092,8.60696034451027,6.4988890869768,7.86207938692946,8.39630508046153,6.45713459431804,6.58646452588639,3.32192809488736,7.7309116243181,5.59215800212536,3.38956681176273,7.14251555027361,8.31129420891343,6.82603995889619,5.1168637576909,3.32192809488736,7.21179097625254,6.71300839164415,6.46972320817581,7.25115099059394,7.12205144771389,5.17312743348066,4.93734439215023,5.21916852046216,4.8972404255748,3.32192809488736,3.32192809488736,7.40837220357268
"41839_at",5.20163386116965,5.31759350462347,6.55642941544957,9.29478154988674,4.74038793246835,5.54997714277182,7.45425816131463,3.80838505065609,6.45335295377561,7.03705270164513,7.3891365546718,7.04078286580607,6.59424994765735,4.71204544855369,4.94016675048282,5.46172499150271,4.75542173473424,5.79649392942584,4.05658352836637,8.12608493588511,4.99954908734095,6.8312438968552,6.16671544496642,7.06684264034144,8.28475471041768,8.38801728534514,6.96981818594658,6.58466190794147
"41850_s_at",3.32192809488736,8.17037577321317,4.42492208821069,3.32192809488736,6.37955165336549,3.32192809488736,6.5022351148568,3.37573453858316,4.9500017490835,6.83630288350977,3.52606881166759,3.62410089462811,4.89772447021644,5.67101024127845,3.85798099512757,3.40463068421761,4.43829285157915,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.64673869830785,5.19652836093694,4.64846544302731,3.32192809488736,3.32192809488736,3.32192809488736,4.82781902461732
"41862_at",4,3.4276061727819,6.27575204882853,6.4274385637151,3.73009646559547,3.51727569320958,4.13093086982645,3.32192809488736,5.37225564844579,4.82017896241519,5.63778411029132,3.8499992594661,4.20867331962947,5.06738057801906,3.32192809488736,4.64789009105921,3.42223300068305,4.28762004411207,6.76008785037888,4.72301239639237,5.37016428054021,3.32192809488736,3.94392132655349,3.33485426933163,3.60999129521268,3.96254902292306,3.37989816352469,4.76341157447001
"41866_s_at",3.32192809488736,7.14516793901838,4.82323984413102,5.0071955014042,6.70722106853315,3.6667565918848,3.32192809488736,3.32192809488736,4.5981269599196,5.05658352836637,4.36527259976453,3.32192809488736,4.45746296464855,5.74281466986289,3.32192809488736,3.32192809488736,5.66163560233596,4.72137265947682,4.98048235553826,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.40463068421761,3.32192809488736,4.26228280642066,3.32192809488736
"41870_at",3.32192809488736,3.32192809488736,8.10370744048039,3.32192809488736,3.32192809488736,8.2293956531274,8.6442889333787,8.57198012018773,7.92682967839631,3.32192809488736,7.23016457788425,3.32192809488736,8.11003953617598,3.32192809488736,3.32192809488736,7.11301282177437,3.32192809488736,4.3110671022556,5.23687524536694,5.76871365703049,3.32192809488736,7.65692533979425,6.60392301269048,7.54997714277182,3.32192809488736,7.41802124128114,7.7775512222878,3.32192809488736
"41871_at",4.15380533607904,4.26978123827438,8.96266469300056,4.71753934339116,4.8569856897822,8.80915716469159,8.94731549160306,8.98170997465234,7.89257317287923,4.80426011563474,7.77003613859792,4.68985823631925,8.69714133444375,5.86071454954969,3.32192809488736,7.52974287650292,4.14812063112396,6.90857275875175,7.21013556007448,7.79668859446415,3.32192809488736,8.13811817761461,7.67256677572886,8.16691625156997,5.81121411751324,7.46041493916217,8.12060077384517,3.60288440871842
"419_at",4.63226821549951,3.32192809488736,5.51947900230724,7.09518600991506,3.32192809488736,4.31324585178756,3.61235249875266,4.13422093976063,5.10685079645022,6.11644793551166,4.6450098843911,4.81864608282254,4.79701297783614,5.53075745746122,4.20163386116965,3.81966818349646,3.32192809488736,4.42492208821069,6.92588077099327,3.8011586560937,3.32192809488736,4.48478262307787,3.91934008244201,3.32192809488736,5.22920335788675,4.23725777090037,3.72900887033786,4.32192809488736
"424_s_at",3.32192809488736,3.32192809488736,8.62168560672668,6.7235585614721,4.56498780095989,7.14006285569821,4.56071495447448,6.27724089833207,7.46025109894385,9.05758565387976,8.17067620949932,6.92029330021101,5.77925972037238,7.39917109381982,3.32192809488736,7.2027115594609,5.72465027173297,7.52943055414615,4.38059093426592,5.95698592461258,3.32192809488736,7.26397335480341,6.71163256182322,6.46254317053042,6.94227990170576,6.94684780538748,6.48912542875463,3.32192809488736
"425_at",3.32192809488736,5.89627184880738,3.32192809488736,3.32192809488736,5.02901108665907,5.91838623444635,3.32192809488736,5.12350066435096,7.54550510069107,3.32192809488736,8.24422110472573,4.19298316997399,5.99751823451979,5.48960715674871,3.32192809488736,7.57341997353256,3.32192809488736,3.32192809488736,3.32192809488736,3.68257329734758,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.54966917072649,3.32192809488736,4.48026512205446
"434_at",3.32192809488736,3.85099939471647,5.35367615775164,6.10013667128545,3.32192809488736,4.73063995591679,4.58436125251871,3.63343121035563,4.46793154602629,7.45869368816353,4.19140472885276,4.39985467357243,4.1554254317472,4.42559357765306,3.32192809488736,4.59931779369823,3.32192809488736,5.04264433740849,6.50271248596606,3.32192809488736,3.69710657447697,4.45811948117451,3.32192809488736,3.32192809488736,5.90809234081827,3.40599235967584,4.47313748777226,4.40599235967584
"435_g_at",3.32192809488736,4.7279204545632,4.88410945135923,6.30231905094883,4.30742852519225,5.36527259976453,5.23610988988963,3.71918344048179,4.79545527204412,7.35825558670513,3.41278152533848,4.85549144310187,4.29425313644451,5.49984588708321,3.49825086752783,5.06995989045977,4.16188768237689,5.73606362787181,7.04973966269698,3.58856473740135,3.38681094647222,4.82273014794452,3.32192809488736,3.32192809488736,5.8499992594661,4.06177619758669,4.37920505996061,4.61882595258744
"441_s_at",4.73335434061383,5.73145480769835,3.32192809488736,4.45549162062847,5.73498052343589,5.37989816352469,3.32192809488736,5.34020617991171,3.32192809488736,5.42995065740377,3.32192809488736,5.61500424163503,4.89772447021644,6.76897825034455,5.29645740737124,5.41210404467757,5.631686366312,3.99909803370561,5.94227990170576,3.32192809488736,6.04176864995163,3.32192809488736,3.32192809488736,3.83995958748953,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"459_s_at",3.32192809488736,8.30933992232737,5.64443315240625,6.60332961626427,8.76785339346664,7.7967534769737,6.45434042475248,6.68369645430652,7.35129263167153,7.63154086734149,6.67849450777373,5.83693401132109,8.52958672377619,9.27693860010265,4.82781902461732,6.05571626351254,8.93126938105958,6.63226821549951,4.70873904135958,6.01077983875324,4.23342794374847,7.12753010848538,5.23572705983806,7.46311561989236,5.9706236144706,5.64183500155537,5.4369613378336,7.4417822395006
"469_at",3.85798099512757,7.46311561989236,6.24107745817504,5.58676474335514,7.17272751801285,5.8703647195834,5.24526746651951,4.8171115727957,6.52606881166759,6.43529521564717,5.40394936423287,5.98481717429359,5.74362267606765,7.12753010848538,4.4262647547021,3.98458935036246,5.33019983285091,7.56216608913066,6.85511763948769,4.41413553298445,4.87135084063403,4.81557542886257,4.94953493301701,4.89578731646331,4.99367436175059,3.32192809488736,5.35297033824593,5.4666271200415
"479_at",3.32192809488736,3.32192809488736,4.97131362406888,4.04875931191986,3.53977919169849,5.39437694495706,5.49729300866279,6.74738739965272,6.23610988988963,3.48542682717024,3.74631276642546,5.2253520607761,5.57742882803575,4.67581593117227,3.97269265400426,4.93922657772821,3.32192809488736,4.67919857056692,3.32192809488736,4.26753579806874,4.79960542245267,3.9126498648972,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.78135971352466,4.66106547980695
"503_at",7.39489136644259,8.41789469833471,8.51349074558812,6.5470487505718,7.08438322165058,7.10559427579519,9.10396964855456,9.16618819461278,8.54121280087561,8.08788710093312,8.91396646559834,7.56254772419912,9.47611836845282,7.87282875953489,4.78135971352466,8.19377174339668,4.55704241526372,6.30815697511476,5.87135084063403,5.11270013274936,5.04176864995163,8.23448216012047,7.77208359224655,8.25091421538196,7.86876083388082,8.11649991983887,7.14781546030508,6.39214566314514
"517_at",3.32192809488736,6.18090370917938,3.32192809488736,4.9387562614923,6.56514016881565,3.32192809488736,3.32192809488736,3.32192809488736,3.88362081628567,6.19278595925112,5.39814511650441,4.49633451341711,4.84247606299394,4.58074849176377,5.68929916053589,3.32192809488736,5.41953889151378,3.32192809488736,3.32192809488736,4.10349763970334,5.03298241669943,3.32192809488736,3.32192809488736,3.38128337250378,5.25247621413522,3.39780296186249,3.32192809488736,4.43962313755712
"577_at",6.87897051015108,5.34589308568741,7.99163521647699,8.31156668972025,4.64961545906341,6.78594281939225,8.56788004205273,9.01717030858412,7.51127826508303,8.01268040206388,8.66070903878206,5.3526172989585,7.87399770587816,6.94895120044142,4.83289001416474,7.65277328451078,4.06091204958787,6.73457414954252,8.72021005053072,5.03033607837096,5.76738996206572,7.66611746138935,8.05050169744673,7.6720009574881,8.36032037692715,6.50303064564116,6.80102928380819,5.90977310414164
"583_s_at",3.32192809488736,3.32192809488736,4.8073549220576,5.84649331596456,3.32192809488736,5.18745105402733,5.90038381666693,6.08618931310448,5.05918219921169,3.32192809488736,5.75114232472695,4.3037807481771,6.5552026338783,3.32192809488736,3.32192809488736,4.30961277245412,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.4556560022205,4.09929520433777,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.95930648975966
"595_at",5.01792190799726,4.13586316536868,5.58315800387441,4.84899843040002,4.39369076418745,7.04886827268732,6.39814511650441,6.40633257782171,4.87970576628229,5.08788710093312,4.65992455840238,3.49697358099828,5.17352723812251,4.38128337250378,3.32192809488736,4.75488750216347,3.53729606709084,5.03782146543497,3.32192809488736,4.45811948117451,4.26978123827438,5.19652836093694,4.01256867350306,3.32192809488736,4.13668357769724,3.32192809488736,4.27500704749987,3.32192809488736
"598_at",7.19278595925112,7.21819994369474,4.19613488076516,3.32192809488736,7.1333991254172,6.50922077633196,6.57818396809009,4.4995270242151,6.69543711040537,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.90448409790142,3.32192809488736,6.06673502873203,5.80812758745547,3.32192809488736,3.62993940943954,3.32192809488736,6.96462966672059,6.03782146543497,3.32192809488736,3.70818723602071,6.00562454919388,3.32192809488736,3.32192809488736,6.06458110919057
"614_at",3.32192809488736,3.32192809488736,5.40394936423287,3.32192809488736,3.32192809488736,6.65935375917005,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.10873352786627,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.58240546354078,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"616_s_at",3.32192809488736,8.50072239675916,6.87860274151905,7.80864246791806,8.47949735491144,6.73321874260246,7.36439733732132,3.96439863220318,8.20686784624057,7.93091470719705,7.30469355747101,8.77399632511117,8.00377087103868,8.36824452637685,7.30103884990315,3.32192809488736,7.45721669390781,6.76447355099267,5.11603199344711,6.25190841024167,7.32138698278217,6.5552026338783,6.21140163741847,5.86096279785812,6.87332106291482,5.2667865406949,5.6504773698971,8.26148380277771
"645_at",3.32192809488736,5.41852730210161,5.54349588342577,6.28854313265907,7.17072627613155,7.02834813418931,5.58165253046128,3.32192809488736,6.36597242759338,3.32192809488736,3.52606881166759,3.32192809488736,6.75408578219791,7.28789703269713,3.32192809488736,3.47767732756531,8.36465997181476,3.32192809488736,3.32192809488736,5.59245703726808,3.32192809488736,3.62293035092018,3.32192809488736,4.72082566608984,5.17951105027151,3.32192809488736,3.32192809488736,4.93922657772821
"649_s_at",6.04220656012069,4.34553831007001,7.06210011968682,6.52387555132852,4.62585493136806,8.1596695471367,8.04859585533707,7.67419226814568,7.05842473695644,4.9481335778404,5.92148393743373,6.13175409098481,6.51333282374013,6.81762325751143,4.6724253419715,6.05658352836637,4.32696871158789,5.56254772419912,3.32192809488736,5.37608196665007,5.07724299893246,5.70071713282148,5.34447345945636,4.72574115650395,5.30597052098439,5.86542397831313,6.4075227099128,6.44890095114513
